title,tmdbId,rating,runtime,release_year
Animal House,8469,3.784760761961901,109,1978
American Graffiti,838,3.7729107312440644,110,1973
Westworld,2362,3.423751007252217,89,1973
Soylent Green,12101,3.4979457682826625,97,1973
Beneath the Planet of the Apes,1685,2.898198198198198,95,1970
Badlands,3133,3.9830295411690773,94,1974
High Plains Drifter,11901,3.8161577608142494,105,1973
The Outlaw Josey Wales,10747,3.9155189375307438,135,1976
Three Days of the Condor,11963,3.9438911829001704,117,1975
Patton,11202,4.023717595146167,172,1970
Harold and Maude,343,3.9678714859437756,91,1971
Marathon Man,10518,3.846003422146174,125,1976
Assault on Precinct 13,17814,3.538233110616184,91,1976
Magnum Force,10648,3.5879732739420938,124,1973
Invasion of the Body Snatchers,11850,3.6784394250513346,116,1978
M*A*S*H,651,3.880676328502416,116,1970
Escape from the Planet of the Apes,1687,3.0299489658877246,98,1971
Days of Heaven,16642,3.945900857959961,94,1978
Bedknobs and Broomsticks,12335,3.3516307823491807,117,1971
THX 1138,636,3.4584969153112732,86,1971
Logan's Run,10803,3.4383423180593,119,1976
The Towering Inferno,5919,3.025897319400273,165,1974
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,11624,3.5075949367088604,88,1972
Conquest of the Planet of the Apes,1688,2.8396739130434785,88,1972
The Amityville Horror,11449,2.942273534635879,118,1979
Cabaret,10784,3.866514008620689,124,1972
Battle for the Planet of the Apes,1705,2.7735426008968616,93,1973
The Poseidon Adventure,551,3.3131144500092757,117,1972
The Enforcer,10649,3.4620024125452353,96,1976
The Hills Have Eyes,12262,3.012355848434926,90,1977
Love and Death,11686,3.947565543071161,85,1975
King Kong,10730,2.771970705725699,134,1976
The Jerk,6471,3.633817817316125,94,1979
Death Wish,13939,3.228005865102639,93,1974
Murder by Death,6037,3.6824489795918374,94,1976
Sleeper,11561,3.828878061627601,87,1973
Bananas,11302,3.7018990504747626,82,1971
Smokey and the Bandit,11006,3.2439862542955327,96,1977
Kelly's Heroes,11589,3.7763374485596706,144,1970
Paper Moon,11293,3.8937610359034722,102,1973
Exorcist II: The Heretic,11586,1.918110918544194,118,1977
Love Story,9062,3.187555163283319,99,1970
Pete's Dragon,11114,3.084094802969732,128,1977
The Andromeda Strain,10514,3.647843485993775,131,1971
Damien: Omen II,10766,2.9121482498284146,107,1978
Phantasm,9638,3.1851683348498643,89,1979
The Last House on the Left,15516,2.9960380348652933,84,1972
The Last Picture Show,25188,3.9810146280734515,119,1971
Phantom of the Paradise,27327,3.458724202626642,92,1974
Piranha,24831,2.3779069767441863,94,1978
Little Big Man,11040,3.9620875263281077,139,1970
1941,11519,2.821818181818182,118,1979
Jeremiah Johnson,11943,3.767175572519084,108,1972
The Muppet Movie,11176,3.6832563348733016,97,1979
The Long Goodbye,1847,3.851182197496523,112,1973
Day of the Woman,25239,2.7354771784232366,101,1978
"Play It Again, Sam",11610,3.839300244100895,85,1972
Silent Running,811,3.4564823209428837,89,1972
Up in Smoke,11455,3.405338953284159,86,1978
Jesus Christ Superstar,12545,3.442234848484849,108,1973
Fiddler on the Roof,14811,3.9018456375838926,179,1971
Dark Star,1410,3.3465491923641704,83,1974
The Getaway,5916,3.608088235294118,123,1972
The Omega Man,11234,3.413945049248316,98,1971
The Gauntlet,17689,3.2232824427480917,109,1977
Thunderbolt and Lightfoot,8348,3.3892365456821025,115,1974
Five Easy Pieces,26617,3.8878116343490303,98,1970
...And Justice for All,17443,3.6270801815431164,119,1979
Pink Flamingos,692,3.3002726653033405,93,1972
Sorcerer,38985,3.7881136950904395,121,1977
The Taking of Pelham One Two Three,8333,3.8016940707523665,104,1974
The Great Gatsby,11034,3.1821329639889195,144,1974
Play Misty for Me,15393,3.5220372184133204,102,1971
All That Jazz,16858,3.7661841576196213,123,1979
The Black Hole,9570,2.833263069139966,98,1979
The Star Wars Holiday Special,74849,1.3971774193548387,97,1978
Death Race 2000,13282,3.2391581632653064,80,1975
A Woman Under the Influence,29845,3.9861717612809313,155,1974
The Way We Were,10236,3.4749216300940433,118,1973
Pumping Iron,5205,3.5661157024793386,86,1977
The China Syndrome,988,3.6482813749000798,122,1979
Every Which Way but Loose,15417,2.765193370165745,110,1978
"New York, New York",12637,3.1644144144144146,163,1977
Family Plot,5854,3.2268326417704016,120,1976
The Beguiled,31906,3.478723404255319,105,1971
Vanishing Point,11951,3.5735294117647056,99,1971
Alice Doesn't Live Here Anymore,16153,3.649645390070922,112,1974
French Connection II,10711,3.2591463414634148,119,1975
Klute,466,3.757859132510942,114,1971
Herbie Rides Again,10869,2.7481320049813203,88,1974
Coma,11223,3.316857899382171,113,1978
Zabriskie Point,2998,3.5144628099173554,113,1970
Pat Garrett & Billy the Kid,11577,3.528186274509804,116,1973
Orca,12707,2.4065040650406506,95,1977
Heaven Can Wait,12185,3.5335241210138997,101,1978
Walkabout,36040,3.8516896120150186,95,1971
McCabe & Mrs. Miller,29005,3.817030053034767,120,1971
Charlotte's Web,15171,3.5552674230145875,94,1973
Nashville,3121,3.8942232630757214,160,1975
Airport,10671,3.067695214105793,137,1970
Johnny Got His Gun,16328,3.6877076411960132,112,1971
The Eiger Sanction,20187,3.1870967741935483,129,1975
The Sugarland Express,5121,3.4156118143459917,110,1974
Sisters,22307,3.3826219512195124,93,1972
"What's Up, Doc?",6949,3.7111913357400725,94,1972
Slap Shot,11590,3.6779737675260065,123,1977
The Crazies,29425,3.1836363636363636,103,1973
The Fury,12611,3.087878787878788,118,1978
Convoy,9584,2.837979094076655,110,1978
Shaft,482,3.277402402402403,100,1971
The Last Detail,14886,3.8545655375552283,104,1973
Joe Kidd,14881,3.195852534562212,88,1972
The Front Page,987,3.4761904761904763,105,1974
A Boy and His Dog,4917,3.3689248895434463,90,1975
The Shootist,12584,3.697530864197531,100,1976
Interiors,15867,3.5185979971387695,93,1978
High Anxiety,12535,3.3250478011472273,94,1977
Time After Time,24750,3.5649419218585,112,1979
Fritz the Cat,12593,3.095950704225352,78,1972
Earthquake,11123,2.6910785619174433,123,1974
Silver Streak,11558,3.45530303030303,114,1976
Herbie Goes to Monte Carlo,14140,2.5842992623814545,105,1977
The Panic in Needle Park,27554,3.5620567375886525,110,1971
The Kentucky Fried Movie,11598,3.379406307977737,83,1977
Futureworld,10640,2.969465648854962,108,1976
The Stepford Wives,12223,3.2951935346660997,117,1975
Catch-22,10364,3.6755386565272494,121,1970
Silent Movie,10970,3.266899766899767,87,1976
The Bad News Bears,23479,3.3998028909329836,102,1976
Hercules in New York,5227,1.9142857142857141,92,1970
Midway,11422,3.5669934640522873,132,1976
Night Moves,32042,3.5866834170854274,100,1975
The Parallax View,17365,3.6143497757847536,102,1974
Airport '77,7227,2.4578402366863905,114,1977
The Black Stallion,17264,3.6114457831325297,118,1979
Scarecrow,31587,3.6755555555555555,112,1973
The Longest Yard,4985,3.515817901234567,121,1974
The Car,24655,2.882978723404255,96,1977
Attack of the Killer Tomatoes!,2182,2.503100775193797,87,1978
3 Women,41662,3.900170648464164,124,1977
Obsession,4780,3.3098591549295775,99,1976
The Mechanic,19403,3.407185628742515,100,1972
Tourist Trap,13570,3.032051282051282,90,1979
Woodstock,9459,3.9046822742474916,225,1970
The Last Waltz,13963,3.982698961937716,117,1978
Breaking Away,20283,4.000741619697418,100,1979
Martin,26517,3.319672131147541,96,1977
Freaky Friday,16084,3.078907815631263,95,1976
Airport 1975,27932,2.5606488011283495,107,1974
Magic,34193,3.182170542635659,107,1978
Hardcore,42172,3.3179487179487177,108,1979
Lenny,27094,3.748641304347826,111,1974
The Killing of a Chinese Bookie,32040,3.710059171597633,135,1976
"Alice, Sweet Alice",23761,2.975,108,1976
The Wiz,24961,2.577049180327869,134,1978
Rio Lobo,26593,3.346330275229358,114,1970
When a Stranger Calls,45964,3.0993377483443707,97,1979
Demon Seed,18775,3.0204918032786887,94,1977
Charley Varrick,27331,3.5717391304347825,111,1973
10,9051,2.8742442563482467,122,1979
The Cowboys,15573,3.6428571428571432,131,1972
Coffy,22021,3.3161157024793386,90,1973
Le Mans,5920,3.246212121212121,104,1971
Two-Lane Blacktop,27236,3.599290780141844,102,1971
Robin and Marian,10786,3.2133507853403143,106,1976
Slaughterhouse-Five,24559,3.63564875491481,100,1972
Opening Night,33665,3.830508474576271,144,1977
A Star Is Born,19610,2.808411214953271,139,1976
The Deep,20416,2.9693877551020407,123,1977
Foul Play,15659,3.4974704890387858,116,1978
Jesus,45139,3.5625,117,1979
Grey Gardens,17346,3.814744801512288,95,1976
Big Jake,21717,3.4699999999999998,110,1971
Colossus: The Forbin Project,14801,3.4948453608247423,100,1970
Shampoo,31121,3.2370600414078674,110,1975
The Bugs Bunny/Road Runner Movie,20007,3.3394160583941606,98,1979
Boxcar Bertha,22784,2.8,88,1972
The Missouri Breaks,42252,2.9545454545454546,126,1976
F.I.S.T.,28932,2.75,145,1978
It's Alive,28153,2.7337662337662336,91,1974
The Ballad of Cable Hogue,23330,3.5266990291262137,121,1970
Foxy Brown,22048,3.2296819787985864,94,1974
Escape to Witch Mountain,14821,3.143853211009175,97,1975
Eyes of Laura Mars,29143,3.157337367624811,104,1978
Rolling Thunder,21948,3.4969512195121952,99,1977
Hard Times,22094,3.4146341463414633,93,1975
The Champ,30547,3.0925373134328362,121,1979
Rooster Cogburn,17538,3.4307432432432434,107,1975
The Sentinel,18196,3.078767123287671,92,1977
The Wanderers,233,3.4587628865979383,117,1979
Coming Home,31657,3.6708860759493662,127,1978
Soldier Blue,14384,3.257142857142857,112,1970
Beyond the Valley of the Dolls,5722,3.2264808362369335,109,1970
The Town That Dreaded Sundown,48197,2.6492537313432836,86,1976
Chisum,38765,3.2942857142857145,111,1970
Wizards,16220,3.160377358490566,80,1977
"Hi, Mom!",42589,3.2209302325581395,87,1970
Breakheart Pass,8043,3.3057142857142856,95,1975
Big Wednesday,18387,3.484536082474227,120,1978
Battlestar Galactica,148980,3,125,1978
The Wind and the Lion,14815,3.5294117647058822,119,1975
Eaten Alive,30062,2.5736842105263156,91,1976
The Friends of Eddie Coyle,25680,3.6576354679802954,102,1973
The Concorde... Airport '79,29723,2.032352941176471,123,1979
Female Trouble,14267,3.718571428571429,98,1974
Norma Rae,40842,3.6608140462889067,110,1979
Let's Scare Jessica to Death,16154,3.2362637362637363,89,1971
Straight Time,23397,3.714285714285714,114,1978
The Swarm,46878,2.041062801932367,116,1978
Gimme Shelter,132,3.8459752321981426,92,1970
The Driller Killer,13553,2.740740740740741,96,1979
Carnal Knowledge,36492,3.5464620630861043,98,1971
Punishment Park,26513,3.533980582524272,88,1971
Mr. Majestyk,26173,3.0796178343949046,103,1974
The Goodbye Girl,14741,3.6129136924075267,111,1977
Faces of Death,12237,1.9458204334365323,105,1978
Gone in 60 Seconds,16246,3.222477064220184,105,1974
Blue Collar,14839,3.678117048346056,114,1978
The Front,1723,3.6703125,95,1976
The Candidate,21711,3.624738493723849,110,1972
Blacula,30566,2.493710691823899,93,1972
The Anderson Tapes,30941,3.3536585365853657,99,1971
A New Leaf,36850,3.5633333333333335,102,1971
Spider-Man,225914,3.0384615384615383,92,1977
Summer of '42,41357,3.5475609756097564,103,1971
The Island of Dr. Moreau,26932,2.897590361445783,99,1977
Benji,23069,2.8809523809523814,86,1974
The Frisco Kid,16972,3.302919708029197,119,1979
Fat City,16993,3.6530054644808745,97,1972
Rollercoaster,10670,2.6484375,119,1977
The Last Tycoon,37774,2.954022988505747,123,1976
The Villain,163907,2.584070796460177,89,1979
Meteor,40160,2.4235668789808913,107,1979
Black Sunday,50374,3.263157894736842,143,1977
The Electric Horseman,11145,3.0872093023255816,122,1979
Cahill U.S. Marshall,30708,3.0943396226415096,103,1973
"Farewell, My Lovely",1835,3.6440677966101696,95,1975
Julia,42222,3.552980132450331,117,1977
Rock 'n' Roll High School,26326,3.3953125,93,1979
Grizzly,55784,2.638888888888889,91,1976
Husbands,52105,3.6952380952380954,131,1970
The Life and Times of Judge Roy Bean,33638,3.388111888111888,120,1972
Super Fly,21968,3.2724867724867726,91,1972
Mikey and Nicky,59143,3.66025641025641,106,1976
The Other,35280,3.2346153846153847,108,1972
Ulzana's Raid,42491,3.4,103,1972
God Told Me To,31579,2.982905982905983,91,1976
The Train Robbers,40682,3.033333333333333,92,1973
Wanda,80560,3.6,103,1970
"Snoopy, Come Home",15242,3.3671875,81,1972
Frogs,18274,2.206422018348624,90,1972
Someone's Watching Me!,31428,3.1785714285714284,97,1978
Goin' South,34130,3.0555555555555554,109,1978
Paradise Alley,23916,2.515151515151515,107,1978
The Last of Sheila,26331,3.5738636363636362,123,1973
Over the Edge,23957,3.6951219512195124,95,1979
The Incredible Hulk,65294,2.9583333333333335,95,1977
The Hindenburg,17599,2.80625,125,1975
Audrey Rose,49126,2.9027149321266967,113,1977
Breezy,40374,3.1037735849056602,108,1973
Emperor of the North,31943,3.2928571428571427,118,1973
Race with the Devil,32051,3.061111111111111,88,1975
The Out-of-Towners,20444,3.4398625429553267,98,1970
The Cat from Outer Space,19378,2.8947990543735234,104,1978
Walking Tall,25473,3.3974358974358974,125,1973
Supervixens,5725,2.830508474576271,106,1975
The Twelve Chairs,24918,3.5174262734584447,94,1970
Mandingo,38027,2.6333333333333333,127,1975
Hooper,16214,3.191666666666667,99,1978
The Apple Dumpling Gang,18660,2.959668803418803,100,1975
Dolemite,19174,2.9551282051282053,90,1975
Kingdom of the Spiders,30315,2.513888888888889,97,1977
The Rose,16323,3.1715867158671585,125,1979
Dirty Mary Crazy Larry,19017,2.964788732394366,93,1974
California Split,32044,3.647342995169082,108,1974
Richard Pryor: Live in Concert,22975,3.7559055118110236,78,1979
Elvis,40047,3.369047619047619,168,1979
There Was a Crooked Man...,27172,3.0833333333333335,123,1970
The Seven-Ups,32080,3.25,103,1973
Messiah of Evil,24923,3.0526315789473686,89,1973
Beyond the Poseidon Adventure,31638,1.9897959183673468,114,1979
The Night Stalker,15360,3.3395061728395063,74,1972
The White Buffalo,47914,3.033333333333333,97,1977
Killer of Sheep,27432,3.372950819672131,80,1978
The Drowning Pool,32620,3.2708333333333335,109,1975
Empire of the Ants,42218,2.1401273885350323,89,1977
Coonskin,27716,3.176470588235294,83,1975
"Oh, God!",24032,3.1617954070981207,98,1977
Squirm,25241,2.425925925925926,92,1976
Bite the Bullet,32617,3.094736842105263,132,1975
Gates of Heaven,24998,3.7710843373493974,85,1978
Shock Waves,26680,2.6267605633802815,85,1977
The Buddy Holly Story,24153,3.602343211578221,114,1978
The Food of the Gods,42245,2.4715909090909087,88,1976
The Killer Elite,31604,3.0491803278688527,122,1975
The Honeymoon Killers,10237,3.384920634920635,108,1970
Willard,42532,2.7954545454545454,95,1971
Don't Go in the House,39867,2.715686274509804,82,1979
Sweet Sweetback's Baadasssss Song,5822,2.861111111111111,97,1971
The Paper Chase,14328,3.801479654747226,113,1973
Across 110th Street,23847,3.3884892086330938,102,1972
The Boy in the Plastic Bubble,9878,2.8,96,1976
The In-Laws,19827,3.728048780487805,103,1979
Lawman,42500,3.111111111111111,99,1971
Car Wash,15462,2.859504132231405,97,1976
The Toolbox Murders,27495,2.4761904761904763,93,1978
I Wanna Hold Your Hand,55457,3.20873786407767,99,1978
Prime Cut,27292,3.3214285714285716,84,1972
The Dunwich Horror,65891,2.823529411764706,88,1970
The Wizard of Gore,23506,2.236842105263158,95,1970
Telefon,22090,3,102,1977
Junior Bonner,5927,3.421052631578948,100,1972
Dillinger,28110,3.2065217391304346,107,1973
The Big Bus,19133,2.7889908256880735,88,1976
Night of the Lepus,38761,2.313953488372093,88,1972
The Hot Rock,46059,3.441780821917808,101,1972
The Onion Field,33831,3.7103274559193955,122,1979
Looking for Mr. Goodbar,37749,3.25531914893617,135,1977
Desperate Living,14262,3.774509803921569,90,1977
California Suite,26686,3.040485829959514,103,1978
Harlan County U.S.A.,33324,4.03584229390681,103,1977
The Gambler,44800,3.421232876712329,111,1974
A Force of One,21376,2.2105263157894735,90,1979
Man in the Wilderness,46845,2.857142857142857,104,1971
Scorpio,42738,3.2604166666666665,110,1973
Laserblast,17874,1.9090909090909092,85,1978
Children Shouldn't Play with Dead Things,20842,2.857142857142857,86,1972
Dr. Strange,50468,3.1333333333333333,93,1978
"No Deposit, No Return",21147,3.375,112,1976
Damnation Alley,25763,2.8375,91,1977
Ben,42476,2.4696969696969697,94,1972
The Sunshine Boys,16561,3.4291666666666667,111,1975
More American Graffiti,33258,2.692857142857143,110,1979
The Hospital,32082,3.607894736842105,103,1971
Multiple Maniacs,25625,3.194915254237288,97,1970
The Boys in the Band,34377,3.5219298245614032,118,1970
"Race for Your Life, Charlie Brown",31718,3.415492957746479,76,1977
Love at First Bite,18966,2.703125,96,1979
Flesh Gordon,3687,2.357142857142857,90,1974
Beneath the Valley of the Ultra-Vixens,5157,2.825,93,1979
Wise Blood,42179,3.248031496062992,106,1979
Breakout,31671,2.8955223880597014,96,1975
Bug,62697,2.4893617021276597,99,1975
McQ,26185,3.28125,111,1974
White Lightning,4984,3.0064102564102564,101,1973
Sssssss,70345,2.4285714285714284,99,1973
Death Bed: The Bed That Eats,45795,2.575,77,1977
Hearts and Minds,42449,3.95703125,112,1974
Bloody Mama,31581,2.65,90,1970
Sometimes a Great Notion,40083,3.2093023255813953,114,1971
Stranger in Our House,37938,2.2666666666666666,100,1979
Electra Glide in Blue,26332,3.36,114,1973
Up!,5651,2.7,80,1976
The Day of the Locust,5122,3.276859504132232,145,1975
Don't Be Afraid of the Dark,26015,3,74,1973
Two-Minute Warning,6883,2.9642857142857144,115,1976
Minnie and Moskowitz,24349,3.4640287769784175,115,1971
Bobby Deerfield,42217,3.064516129032258,124,1977
Taking Off,59881,3.5555555555555554,93,1971
Bad Company,31591,3.337078651685393,93,1972
The Switchblade Sisters,52633,2.921630094043887,91,1975
The King of Marvin Gardens,50627,3.3223140495867773,103,1972
The Cheap Detective,14584,2.941780821917808,92,1978
Gray Lady Down,31948,2.7966101694915255,111,1978
The Million Dollar Duck,22777,2.5963636363636367,89,1971
The Heartbreak Kid,40687,3.4495967741935485,105,1972
I Drink Your Blood,27313,2.4791666666666665,86,1970
Save the Tiger,38714,3.268656716417911,100,1973
"Silent Night, Bloody Night",29852,2.287878787878788,85,1972
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",42233,2.9078947368421053,123,1976
The Six Million Dollar Man,39829,3.111111111111111,74,1973
Brian's Song,18047,3.6605839416058394,73,1971
Harry and Tonto,42448,3.5353982300884956,115,1974
MacArthur,31037,3.1166666666666663,130,1977
The Phantom Tollbooth,28476,3.6108949416342413,90,1970
Valdez Is Coming,21242,3.357142857142857,91,1971
The Great Waldo Pepper,19740,3.356060606060606,108,1975
Good Guys Wear Black,42205,2.341269841269841,95,1978
The Devil's Rain,38701,2.216417910447761,85,1975
Shoot Out,79735,3,94,1971
The Giant Spider Invasion,39154,1.5625,84,1975
The Baby,28156,3,84,1973
The Lords of Flatbush,38925,2.867796610169491,86,1974
The Island at the Top of the World,42453,2.90625,93,1974
They Call Me Mister Tibbs!,34732,2.9782608695652173,108,1970
Gator,21882,2.4302325581395348,115,1976
The Molly Maguires,42345,3.357142857142857,120,1970
The Magnificent Seven Ride!,43417,3.2280701754385963,100,1972
Brewster McCloud,26525,3.404109589041096,105,1970
The Gumball Rally,25305,3.0510204081632653,105,1976
Support Your Local Gunfighter,18287,3.35,91,1971
Stay Hungry,5228,2.661290322580645,102,1976
Butterflies Are Free,55106,3.2741228070175437,109,1972
Elvis: That's the Way It Is,31151,3.384615384615384,109,1970
It Lives Again,28155,2.323529411764706,91,1978
The Night Strangler,32021,3.3152173913043477,90,1973
Real Life,33250,3.6363636363636362,99,1979
1776,14902,3.4767676767676767,180,1972
KISS Meets the Phantom of the Park,39704,2.2083333333333335,96,1979
Breaker! Breaker!,19108,2.074626865671642,86,1977
House of Dark Shadows,71943,2.8947368421052633,97,1970
The Shaggy D.A.,15943,2.7940461725394896,91,1976
Buck Rogers in the 25th Century,3786,2.8857142857142857,98,1979
The Nine Lives of Fritz the Cat,14683,2.765625,77,1974
Hungry Wives,29424,3,104,1972
Too Late the Hero,31935,3.1232876712328768,145,1970
"Same Time, Next Year",37672,3.5197740112994347,119,1978
Thieves Like Us,31656,3.5396825396825395,123,1974
The Cheyenne Social Club,28303,3.2545454545454544,103,1970
Cleopatra Jones,26196,3,89,1973
Billy Jack,21142,2.967791411042944,114,1971
The Party at Kitty and Stud's,4255,0.875,71,1970
Bound for Glory,42232,3.6106719367588935,147,1976
The Hired Hand,42522,3.138888888888889,90,1971
An Unmarried Woman,38731,3.4127906976744184,124,1978
Black Caesar,22029,3.142857142857143,94,1973
The Outfit,26762,3.3870967741935485,103,1973
Beware! The Blob,40983,1.7894736842105263,87,1972
The Legend of Boggy Creek,1842,2.4657534246575343,87,1972
Posse,45874,2.7142857142857144,92,1975
Rudolph and Frosty's Christmas in July,40246,3.1,97,1979
Heavy Traffic,30593,2.9545454545454546,76,1973
Funny Lady,39282,2.93921568627451,136,1975
Quintet,45169,2.7222222222222223,118,1979
The Mephisto Waltz,40158,2,115,1971
Don't Look in the Basement,24097,2.3375,89,1973
The Apple Dumpling Gang Rides Again,22328,2.6227375565610864,88,1979
Girlfriends,111469,3.5384615384615383,86,1978
The New Centurions,37608,2.9411764705882355,103,1972
Scream Blacula Scream,42466,2.265432098765432,96,1973
The Great Santini,21887,3.8318879252835223,115,1979
The Ultimate Warrior,32053,2.423076923076923,94,1975
Lady Sings the Blues,23148,3.5338983050847457,144,1972
Big Bad Mama,45186,2.2142857142857144,83,1974
Avalanche,166680,2.0789473684210527,94,1978
North Dallas Forty,29786,3.254470426409904,119,1979
Freebie and the Bean,20802,2.75,113,1974
Ganja & Hess,83096,3.522727272727273,110,1973
Last Embrace,37923,3.1818181818181817,102,1979
That's Entertainment!,33740,3.873134328358209,135,1974
"Now You See Him, Now You Don't",24236,3.242857142857143,88,1972
Caged Heat,39775,2.4913793103448274,83,1974
Comes a Horseman,42201,3.064516129032258,118,1978
Invasion of the Bee Girls,27084,2.388888888888889,85,1973
Equinox,28681,2.4285714285714284,80,1970
Twilight's Last Gleaming,75938,3.1,146,1977
Go Tell the Spartans,32052,3.1,114,1978
Black Belt Jones,18257,2.8636363636363638,87,1974
The Witch Who Came from the Sea,54109,3,88,1976
The Turning Point,61280,3.42578125,119,1977
Monte Walsh,71244,3.357142857142857,99,1970
Last House on Dead End Street,27328,1.8636363636363635,78,1977
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,88875,3.660569105691057,100,1972
The Prisoner of Second Avenue,19221,3.210526315789474,98,1975
Massacre at Central High,16271,2.764705882352941,87,1976
The Strongest Man in the World,31654,2.8076923076923075,92,1975
The Brink's Job,24429,3.090909090909091,104,1978
The End,35976,3.0755208333333335,100,1978
Raid on Entebbe,31690,3.4705882352941178,145,1976
Spider-Man Strikes Back,225925,3.625,90,1978
Mission Galactica: The Cylon Attack,9640,3.6666666666666665,108,1979
Shaft's Big Score!,493,2.65625,104,1972
Schlock,54123,3.142857142857143,80,1973
From Noon Till Three,6476,3.1206896551724137,99,1976
The Gore Gore Girls,28170,2.4705882352941178,81,1972
Tom Sawyer,42473,3.2916666666666665,103,1973
The Mack,29515,3.175438596491228,110,1973
The Laughing Policeman,29735,3.182926829268293,112,1973
Who'll Stop the Rain,31941,3.538135593220339,126,1978
Shaft in Africa,494,2.68,112,1973
The Doberman Gang,32061,3.5,87,1972
On a Clear Day You Can See Forever,38222,3.2263157894736842,129,1970
Boss Nigger,26905,3,93,1975
The Evil,44698,2.8846153846153846,89,1978
The Return of a Man Called Horse,35200,2.8795620437956204,129,1976
The Late Show,42228,3.5301724137931036,93,1977
Where the Red Fern Grows,26514,3.311111111111111,97,1974
Fingers,63435,3.164285714285714,90,1978
Cockfighter,27658,3.5714285714285716,83,1974
Ice Castles,50541,2.8476027397260273,108,1978
Circle of Iron,23739,3,102,1978
Joe,46691,3.416666666666667,107,1970
Zaat,31116,1.6111111111111112,100,1971
Lemora: A Child's Tale of the Supernatural,31596,3.0833333333333335,85,1973
Bang the Drum Slowly,42459,3.658959537572254,96,1973
The Last Hard Men,38450,2.923076923076923,98,1976
Hustle,4990,2.8125,120,1975
Bad Ronald,56787,3.1666666666666665,74,1974
Buck and the Preacher,26928,2.935185185185185,102,1972
"Count Yorga, Vampire",28733,2.6875,93,1970
Sgt. Pepper's Lonely Hearts Club Band,36759,2.3419452887538,113,1978
Cotton Comes to Harlem,59917,3.189655172413793,97,1970
Devil Times Five,72648,2.8181818181818183,88,1974
Corvette Summer,27201,3.025,105,1978
Grand Theft Auto,19731,2.5774647887323945,84,1977
They Might Be Giants,27841,3.6102362204724407,98,1971
Sugar Hill,54008,2.875,91,1974
Starting Over,54663,2.7884615384615383,105,1979
Cooley High,35711,3.3870967741935485,107,1975
Going in Style,65066,3.4391304347826086,97,1979
The Last Movie,49600,3.015625,108,1971
The Owl and the Pussycat,42597,2.9809782608695654,95,1970
Watermelon Man,42600,3.2333333333333334,100,1970
Drive-In Massacre,30833,2.1666666666666665,74,1976
Boulevard Nights,82744,3,102,1979
Mr. Billion,44699,2.3,89,1977
The Reincarnation of Peter Proud,101422,2.6666666666666665,105,1975
Jonathan Livingston Seagull,56150,2.9827586206896552,99,1973
Truck Turner,22121,3.28125,91,1974
Saint Jack,77166,3.6538461538461537,115,1979
The Day of the Dolphin,42470,3.1707317073170733,104,1973
Dracula vs. Frankenstein,3125,2.1,91,1971
The Great Northfield Minnesota Raid,27349,2.9761904761904763,91,1972
Winter Kills,42178,3.2363636363636363,97,1979
Fairy Tales,29817,2.3333333333333335,82,1978
Gargoyles,41025,2.2142857142857144,74,1972
Pink Narcissus,42497,3.21875,65,1971
